user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
76561197978096694,http://steamcommunity.com/profiles/76561197978096694,,Posted August 30.,Last edited August 30.,236390,3 of 5 people (60%) found this review helpful,False,0
PigdogGetSome,http://steamcommunity.com/id/PigdogGetSome,,"Posted November 10, 2015.",,377160,0 of 1 people (0%) found this review helpful,True,2
Ppkdoevil,http://steamcommunity.com/id/Ppkdoevil,,Posted June 25.,,226700,No ratings yet,False,1
Ppkdoevil,http://steamcommunity.com/id/Ppkdoevil,,Posted June 25.,,226700,No ratings yet,False,1
PikachuBruh,http://steamcommunity.com/id/PikachuBruh,1 person found this review funny,Posted August 4.,,252490,3 of 4 people (75%) found this review helpful,True,0
GandalfsMagicwand,http://steamcommunity.com/id/GandalfsMagicwand,2 people found this review funny,"Posted July 26, 2015.",,730,2 of 2 people (100%) found this review helpful,True,1
UZS,http://steamcommunity.com/id/UZS,,"Posted July 20, 2015.",,304050,1 of 1 people (100%) found this review helpful,True,2
minecraftdude1111,http://steamcommunity.com/id/minecraftdude1111,,"Posted December 24, 2013.",,4000,0 of 1 people (0%) found this review helpful,True,2
76561198083176167,http://steamcommunity.com/profiles/76561198083176167,2 people found this review funny,Posted April 26.,,431240,No ratings yet,True,2
34573671264yi,http://steamcommunity.com/id/34573671264yi,,Posted January 3.,,222880,No ratings yet,True,2
PinkPyroGames,http://steamcommunity.com/id/PinkPyroGames,,"Posted April 1, 2013.","Last edited March 1, 2015.",440,No ratings yet,True,2
76561198073044894,http://steamcommunity.com/profiles/76561198073044894,,"Posted July 6, 2014.",,239660,No ratings yet,True,2
pirateness,http://steamcommunity.com/id/pirateness,1 person found this review funny,"Posted April 9, 2015.",,730,2 of 2 people (100%) found this review helpful,True,1
Pixelqt,http://steamcommunity.com/id/Pixelqt,80 people found this review funny,Posted August 20.,,226700,86 of 99 people (87%) found this review helpful,False,1
pixeltom,http://steamcommunity.com/id/pixeltom,1 person found this review funny,"Posted January 24, 2015.",,284140,23 of 29 people (79%) found this review helpful,True,1
SamuelRowe,http://steamcommunity.com/id/SamuelRowe,,"Posted July 29, 2014.",,252490,No ratings yet,True,2
76561198087480152,http://steamcommunity.com/profiles/76561198087480152,,"Posted June 5, 2015.",,333930,2 of 4 people (50%) found this review helpful,False,0
pizzahutmanager,http://steamcommunity.com/id/pizzahutmanager,,"Posted December 3, 2015.",,333930,1 of 1 people (100%) found this review helpful,True,0
76561198083439397,http://steamcommunity.com/profiles/76561198083439397,,"Posted December 6, 2013.",,212070,1 of 4 people (25%) found this review helpful,True,0
hwarm,http://steamcommunity.com/id/hwarm,,"Posted October 12, 2014.",,244850,1 of 1 people (100%) found this review helpful,True,1
76561198118129824,http://steamcommunity.com/profiles/76561198118129824,,"Posted May 14, 2015.",,730,2 of 3 people (67%) found this review helpful,True,2
Splifz,http://steamcommunity.com/id/Splifz,,"Posted August 16, 2015.",,245620,0 of 1 people (0%) found this review helpful,True,2
Podzoz,http://steamcommunity.com/id/Podzoz,,"Posted December 19, 2013.",,300,2 of 5 people (40%) found this review helpful,True,2
notthesemuffins,http://steamcommunity.com/id/notthesemuffins,,"Posted September 7, 2014.",,304650,1 of 1 people (100%) found this review helpful,True,2
PlayerEdu06,http://steamcommunity.com/id/PlayerEdu06,,"Posted October 18, 2014.",,24240,1 of 1 people (100%) found this review helpful,True,1
76561198002151678,http://steamcommunity.com/profiles/76561198002151678,1 person found this review funny,Posted August 9.,Last edited August 9.,346110,6 of 8 people (75%) found this review helpful,False,1
76561198094032017,http://steamcommunity.com/profiles/76561198094032017,2 people found this review funny,Posted May 24.,,105600,2 of 2 people (100%) found this review helpful,True,0
76561198089541911,http://steamcommunity.com/profiles/76561198089541911,1 person found this review funny,Posted January 30.,Last edited March 7.,355960,12 of 15 people (80%) found this review helpful,False,2
76561198093935386,http://steamcommunity.com/profiles/76561198093935386,,"Posted July 17, 2015.",,346110,0 of 3 people (0%) found this review helpful,True,2
CJS1337s,http://steamcommunity.com/id/CJS1337s,,"Posted March 19, 2015.",,730,No ratings yet,True,2
Prathik,http://steamcommunity.com/id/Prathik,,Posted March 18.,,236870,5 of 8 people (63%) found this review helpful,True,2
76561198257410650,http://steamcommunity.com/profiles/76561198257410650,,Posted June 22.,,231430,2 of 3 people (67%) found this review helpful,True,2
76561198066636734,http://steamcommunity.com/profiles/76561198066636734,,"Posted June 10, 2015.",,4000,No ratings yet,True,1
76561198102977568,http://steamcommunity.com/profiles/76561198102977568,1 person found this review funny,"Posted May 30, 2015.",,730,1 of 4 people (25%) found this review helpful,True,1
TheMightyWharu,http://steamcommunity.com/id/TheMightyWharu,,"Posted May 13, 2015.",,730,1 of 1 people (100%) found this review helpful,True,1
sameinator,http://steamcommunity.com/id/sameinator,,"Posted May 11, 2014.",,214950,No ratings yet,True,1
BasqueOG,http://steamcommunity.com/id/BasqueOG,,"Posted October 25, 2015.",,368230,2 of 4 people (50%) found this review helpful,True,2
ProLove,http://steamcommunity.com/id/ProLove,1 person found this review funny,"Posted December 15, 2015.",,252490,3 of 3 people (100%) found this review helpful,True,1
nerohellgate,http://steamcommunity.com/id/nerohellgate,,"Posted December 4, 2013.",,224260,No ratings yet,True,1
perverthentai,http://steamcommunity.com/id/perverthentai,,Posted September 8.,,730,No ratings yet,True,2
sakataalan,http://steamcommunity.com/id/sakataalan,,"Posted July 18, 2014.",,304930,No ratings yet,True,1
76561198065265998,http://steamcommunity.com/profiles/76561198065265998,,"Posted December 7, 2015.",,216150,0 of 2 people (0%) found this review helpful,False,0
76561198051318970,http://steamcommunity.com/profiles/76561198051318970,,"Posted September 26, 2014.","Last edited September 26, 2014.",206190,No ratings yet,True,2
76561198014987915,http://steamcommunity.com/profiles/76561198014987915,,"Posted November 9, 2013.",,214950,1 of 1 people (100%) found this review helpful,True,1
Hot2DGrill,http://steamcommunity.com/id/Hot2DGrill,,"Posted December 11, 2015.",,550,No ratings yet,True,1
76561198063159016,http://steamcommunity.com/profiles/76561198063159016,2 people found this review funny,"Posted October 11, 2015.",,274940,No ratings yet,True,1
murdadar,http://steamcommunity.com/id/murdadar,,"Posted March 23, 2014.",,226700,1 of 1 people (100%) found this review helpful,False,1
76561198083973618,http://steamcommunity.com/profiles/76561198083973618,,"Posted May 15, 2014.",,216150,1 of 3 people (33%) found this review helpful,True,2
76561198042491372,http://steamcommunity.com/profiles/76561198042491372,,"Posted July 15, 2012.","Last edited May 17, 2014.",105600,No ratings yet,True,0
76561198081203054,http://steamcommunity.com/profiles/76561198081203054,1 person found this review funny,Posted March 15.,,236390,0 of 4 people (0%) found this review helpful,True,2
Purple_Purgatory,http://steamcommunity.com/id/Purple_Purgatory,,"Posted November 27, 2013.",,230410,No ratings yet,True,2
76561198083565647,http://steamcommunity.com/profiles/76561198083565647,,"Posted October 9, 2014.",,42160,0 of 2 people (0%) found this review helpful,True,2
76561198056156998,http://steamcommunity.com/profiles/76561198056156998,,"Posted April 24, 2014.",,244850,2 of 2 people (100%) found this review helpful,True,1
76561198056567053,http://steamcommunity.com/profiles/76561198056567053,,"Posted May 15, 2014.",,243870,0 of 3 people (0%) found this review helpful,False,0
pixelism,http://steamcommunity.com/id/pixelism,,"Posted April 20, 2014.",,230410,No ratings yet,True,1
Pyro_Lizard,http://steamcommunity.com/id/Pyro_Lizard,,"Posted February 27, 2015.",,211820,0 of 1 people (0%) found this review helpful,True,1
Pystar,http://steamcommunity.com/id/Pystar,,"Posted November 27, 2015.",,291550,1 of 1 people (100%) found this review helpful,True,2
unlivingroy,http://steamcommunity.com/id/unlivingroy,,"Posted June 13, 2014.",,251060,No ratings yet,True,1
donaldqinshihunagditrump,http://steamcommunity.com/id/donaldqinshihunagditrump,,"Posted March 27, 2014.",,222880,1 of 1 people (100%) found this review helpful,True,2
SSchubert,http://steamcommunity.com/id/SSchubert,,"Posted January 1, 2015.",,570,1 of 1 people (100%) found this review helpful,True,2
Kane007,http://steamcommunity.com/id/Kane007,,"Posted August 11, 2014.",,440,No ratings yet,True,2
iamquik,http://steamcommunity.com/id/iamquik,,"Posted May 13, 2014.",,271290,No ratings yet,True,2
ShotgunTheUnicorn,http://steamcommunity.com/id/ShotgunTheUnicorn,,Posted August 26.,,467820,1 of 1 people (100%) found this review helpful,True,2
76561198014047236,http://steamcommunity.com/profiles/76561198014047236,,"Posted March 30, 2014.",,236390,0 of 1 people (0%) found this review helpful,True,1
76561198058107016,http://steamcommunity.com/profiles/76561198058107016,1 person found this review funny,"Posted September 12, 2015.",,346110,4 of 7 people (57%) found this review helpful,False,2
RforRice,http://steamcommunity.com/id/RforRice,1 person found this review funny,"Posted December 31, 2015.",,284160,2 of 2 people (100%) found this review helpful,True,1
76561198030902728,http://steamcommunity.com/profiles/76561198030902728,,"Posted August 29, 2014.",,255420,2 of 2 people (100%) found this review helpful,False,2
RadioactiveWarlord,http://steamcommunity.com/id/RadioactiveWarlord,,Posted August 25.,,381210,1 of 1 people (100%) found this review helpful,True,2
raelwhiteout,http://steamcommunity.com/id/raelwhiteout,,"Posted July 5, 2014.",,218620,3 of 4 people (75%) found this review helpful,True,0
76561198074053059,http://steamcommunity.com/profiles/76561198074053059,,Posted June 16.,,8930,No ratings yet,True,1
mopoops,http://steamcommunity.com/id/mopoops,,Posted June 25.,,472060,2 of 5 people (40%) found this review helpful,True,2
AURLNAME,http://steamcommunity.com/id/AURLNAME,,Posted February 16.,,221100,0 of 8 people (0%) found this review helpful,True,1
Silentfantasia,http://steamcommunity.com/id/Silentfantasia,,Posted September 2.,,730,0 of 1 people (0%) found this review helpful,True,1
dark_skeleton,http://steamcommunity.com/id/dark_skeleton,,"Posted January 1, 2014.",,47790,No ratings yet,False,0
dizioboy,http://steamcommunity.com/id/dizioboy,,"Posted September 5, 2015.",,311340,0 of 2 people (0%) found this review helpful,True,2
76561198052106915,http://steamcommunity.com/profiles/76561198052106915,,"Posted January 20, 2013.",,105600,No ratings yet,True,2
kukkai_kfz,http://steamcommunity.com/id/kukkai_kfz,1 person found this review funny,"Posted September 20, 2015.",,375960,3 of 7 people (43%) found this review helpful,True,2
1343534566,http://steamcommunity.com/id/1343534566,,"Posted February 4, 2014.",,440,2 of 3 people (67%) found this review helpful,True,2
76561198018100339,http://steamcommunity.com/profiles/76561198018100339,,"Posted April 4, 2015.",,252490,No ratings yet,True,2
76561198024531364,http://steamcommunity.com/profiles/76561198024531364,,"Posted July 2, 2015.",,260430,4 of 6 people (67%) found this review helpful,True,1
raviyn,http://steamcommunity.com/id/raviyn,,"Posted January 17, 2015.",,212480,No ratings yet,True,1
Dyllz,http://steamcommunity.com/id/Dyllz,,"Posted October 10, 2014.",,265550,0 of 1 people (0%) found this review helpful,True,2
ravenmusicaus,http://steamcommunity.com/id/ravenmusicaus,,"Posted March 29, 2015.",,570,2 of 2 people (100%) found this review helpful,True,2
Ravironio,http://steamcommunity.com/id/Ravironio,28 people found this review funny,"Posted May 20, 2015.","Last edited May 22, 2015.",248570,33 of 36 people (92%) found this review helpful,True,2
Rawrimaviking,http://steamcommunity.com/id/Rawrimaviking,,"Posted December 22, 2013.",,39510,22 of 25 people (88%) found this review helpful,True,2
76561198075257303,http://steamcommunity.com/profiles/76561198075257303,,"Posted July 15, 2014.",,220,1 of 2 people (50%) found this review helpful,True,2
76561197981203305,http://steamcommunity.com/profiles/76561197981203305,1 person found this review funny,"Posted December 25, 2013.",,33980,63 of 78 people (81%) found this review helpful,False,0
recklesspug,http://steamcommunity.com/id/recklesspug,1 person found this review funny,"Posted November 28, 2015.",,295110,2 of 3 people (67%) found this review helpful,False,1
76561198059867666,http://steamcommunity.com/profiles/76561198059867666,1 person found this review funny,"Posted December 13, 2015.",,440,1 of 1 people (100%) found this review helpful,True,1
kmcca138,http://steamcommunity.com/id/kmcca138,1 person found this review funny,"Posted December 15, 2013.",,8930,2 of 2 people (100%) found this review helpful,True,2
76561198151925003,http://steamcommunity.com/profiles/76561198151925003,,"Posted July 25, 2015.",,730,No ratings yet,True,0
76561198057594218,http://steamcommunity.com/profiles/76561198057594218,4 people found this review funny,"Posted June 5, 2015.",,223490,87 of 103 people (84%) found this review helpful,False,0
76561198075983645,http://steamcommunity.com/profiles/76561198075983645,,Posted February 8.,,730,1 of 1 people (100%) found this review helpful,True,0
76561198094936736,http://steamcommunity.com/profiles/76561198094936736,,"Posted July 3, 2014.",,297120,2 of 2 people (100%) found this review helpful,True,2
RedOctopusTent,http://steamcommunity.com/id/RedOctopusTent,1 person found this review funny,"Posted October 24, 2014.",,104900,14 of 23 people (61%) found this review helpful,True,1
Redoxide,http://steamcommunity.com/id/Redoxide,,"Posted July 16, 2015.",,292030,0 of 1 people (0%) found this review helpful,True,2
76561198020059627,http://steamcommunity.com/profiles/76561198020059627,,"Posted June 28, 2015.",,292030,2 of 3 people (67%) found this review helpful,True,2
RED_PRIDE,http://steamcommunity.com/id/RED_PRIDE,,"Posted January 18, 2014.",,70000,No ratings yet,True,2
76561198277039934,http://steamcommunity.com/profiles/76561198277039934,,Posted June 22.,,285900,0 of 1 people (0%) found this review helpful,True,0
R4iNy,http://steamcommunity.com/id/R4iNy,,"Posted March 22, 2014.",,252490,1 of 4 people (25%) found this review helpful,True,1
76561198012040171,http://steamcommunity.com/profiles/76561198012040171,,"Posted August 14, 2014.",,34030,No ratings yet,True,2
